master_metadata_track_name,master_metadata_album_artist_name,spotify_track_uri,track_artist,track_listen_count,popularity,genre,track_uri,mean_bar_duration,mean_pitches,mean_max_loudness,mean_timbre,mean_tatums,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
"Tchaikovsky: Swan Lake, Op. 20, Act 1: No. 9, Finale. Andante",Pyotr Ilyich Tchaikovsky,spotify:track:30zjefBZWdYaliUSutB6xZ,"Tchaikovsky: Swan Lake, Op. 20, Act 1: No. 9, Finale. Andante - Pyotr Ilyich Tchaikovsky",60,1,classical,30zjefBZWdYaliUSutB6xZ,2.807377115384616,0.316785957736878,-22.935668711656444,5.0941693933197,0.3595105365853658,0.188,0.189,4.0,-19.049,1.0,0.0353,0.887,0.829,0.0829,0.169,83.428,audio_features,30zjefBZWdYaliUSutB6xZ,spotify:track:30zjefBZWdYaliUSutB6xZ,https://api.spotify.com/v1/tracks/30zjefBZWdYaliUSutB6xZ,https://api.spotify.com/v1/audio-analysis/30zjefBZWdYaliUSutB6xZ,159373.0,4.0
"Tchaikovsky: Swan Lake, Op. 20, Act 2: No. 10, Scene. Moderato",Pyotr Ilyich Tchaikovsky,spotify:track:2xizRhme7pYeITbH1NLLGt,"Tchaikovsky: Swan Lake, Op. 20, Act 2: No. 10, Scene. Moderato - Pyotr Ilyich Tchaikovsky",68,1,classical,2xizRhme7pYeITbH1NLLGt,4.071424102564104,0.2892014829142489,-23.42792843326886,6.824700676982592,0.50945240625,0.136,0.164,4.0,-18.756,0.0,0.0364,0.911,0.916,0.109,0.071,58.303,audio_features,2xizRhme7pYeITbH1NLLGt,spotify:track:2xizRhme7pYeITbH1NLLGt,https://api.spotify.com/v1/tracks/2xizRhme7pYeITbH1NLLGt,https://api.spotify.com/v1/audio-analysis/2xizRhme7pYeITbH1NLLGt,166867.0,4.0
Brain Stew,K.Flay,spotify:track:6GM0hnYBFVLhc70KS651jZ,Brain Stew - K.Flay,53,1,escape room,6GM0hnYBFVLhc70KS651jZ,1.8031393396226414,0.3203392330383481,-8.654934513274338,1.3691290560471978,0.22806491686460806,0.599,0.515,11.0,-6.917,0.0,0.0452,0.0547,0.000452,0.0742,0.185,131.847,audio_features,6GM0hnYBFVLhc70KS651jZ,spotify:track:6GM0hnYBFVLhc70KS651jZ,https://api.spotify.com/v1/tracks/6GM0hnYBFVLhc70KS651jZ,https://api.spotify.com/v1/audio-analysis/6GM0hnYBFVLhc70KS651jZ,196389.0,4.0
High Enough,K.Flay,spotify:track:1D9HQactbJoUudf9B119Y5,High Enough - K.Flay,50,1,escape room,1D9HQactbJoUudf9B119Y5,2.3161160204081632,0.35035588487972513,-5.175840206185567,4.901431593642612,0.2934296675191816,0.368,0.619,0.0,-4.989,1.0,0.0411,0.0304,0.0969,0.167,0.51,89.013,audio_features,1D9HQactbJoUudf9B119Y5,spotify:track:1D9HQactbJoUudf9B119Y5,https://api.spotify.com/v1/tracks/1D9HQactbJoUudf9B119Y5,https://api.spotify.com/v1/audio-analysis/1D9HQactbJoUudf9B119Y5,231600.0,4.0
Jerahmeel,Dominik Saltevski,spotify:track:6xnMxqjXsIaNw9ow7OwpMr,Jerahmeel - Dominik Saltevski,50,1,,6xnMxqjXsIaNw9ow7OwpMr,1.8390409374999996,0.4225127437162321,-5.634819591261452,-0.8707616279069766,0.230603375,0.715,0.887,8.0,-4.826,1.0,0.0566,0.00607,0.941,0.155,0.287,129.992,audio_features,6xnMxqjXsIaNw9ow7OwpMr,spotify:track:6xnMxqjXsIaNw9ow7OwpMr,https://api.spotify.com/v1/tracks/6xnMxqjXsIaNw9ow7OwpMr,https://api.spotify.com/v1/audio-analysis/6xnMxqjXsIaNw9ow7OwpMr,302769.0,4.0
Sorry You're Not a Winner,Enter Shikari,spotify:track:6PwxotrB99xgatKVzibmkz,Sorry You're Not a Winner - Enter Shikari,119,1,british alternative rock,6PwxotrB99xgatKVzibmkz,1.331195294117647,0.44494725177304967,-6.828522340425532,6.357028014184397,0.2225088770053476,0.381,0.955,1.0,-6.035,0.0,0.348,0.112,0.000388,0.0561,0.346,128.962,audio_features,6PwxotrB99xgatKVzibmkz,spotify:track:6PwxotrB99xgatKVzibmkz,https://api.spotify.com/v1/tracks/6PwxotrB99xgatKVzibmkz,https://api.spotify.com/v1/audio-analysis/6PwxotrB99xgatKVzibmkz,254667.0,3.0
You're So Last Summer - Remastered,Taking Back Sunday,spotify:track:0cY6CAgB5wShSOTT3lQl2t,You're So Last Summer - Remastered - Taking Back Sunday,48,1,emo,0cY6CAgB5wShSOTT3lQl2t,1.5388220535714285,0.35927694610778443,-5.0548248502994015,6.5541369760479045,0.1932235698447894,0.363,0.756,11.0,-4.687,0.0,0.0494,0.00775,0.0,0.0794,0.68,155.644,audio_features,0cY6CAgB5wShSOTT3lQl2t,spotify:track:0cY6CAgB5wShSOTT3lQl2t,https://api.spotify.com/v1/tracks/0cY6CAgB5wShSOTT3lQl2t,https://api.spotify.com/v1/audio-analysis/0cY6CAgB5wShSOTT3lQl2t,181337.0,4.0
Crimewave,Crystal Castles,spotify:track:7dxQFzp8zZzgDkaYEXQZIv,Crimewave - Crystal Castles,74,1,alternative dance,7dxQFzp8zZzgDkaYEXQZIv,1.986363333333333,0.297687275242047,-9.043295435684648,-7.120532710926693,0.24925025193798453,0.744,0.694,4.0,-7.521,0.0,0.0399,0.201,0.0335,0.2,0.881,119.974,audio_features,7dxQFzp8zZzgDkaYEXQZIv,spotify:track:7dxQFzp8zZzgDkaYEXQZIv,https://api.spotify.com/v1/tracks/7dxQFzp8zZzgDkaYEXQZIv,https://api.spotify.com/v1/audio-analysis/7dxQFzp8zZzgDkaYEXQZIv,258453.0,4.0
Dirge,Death In Vegas,spotify:track:015SmK4Fvjv13dVwtGoMC0,Dirge - Death In Vegas,45,1,big beat,015SmK4Fvjv13dVwtGoMC0,2.4064856115107913,0.2947667525773196,-9.379786597938145,3.4914289518900343,0.3003596975088968,0.486,0.689,4.0,-7.735,1.0,0.028,0.0131,0.579,0.0759,0.573,100.003,audio_features,015SmK4Fvjv13dVwtGoMC0,spotify:track:015SmK4Fvjv13dVwtGoMC0,https://api.spotify.com/v1/tracks/015SmK4Fvjv13dVwtGoMC0,https://api.spotify.com/v1/audio-analysis/015SmK4Fvjv13dVwtGoMC0,343867.0,4.0
Rapture,Moonwalk,spotify:track:1PjFPRW9tBjjNUrUy7hX2T,Rapture - Moonwalk,53,1,melodic techno,1PjFPRW9tBjjNUrUy7hX2T,1.9408488148148149,0.38406380208333335,-7.788228515625001,-1.5682545572916664,0.24216362132352942,0.625,0.863,1.0,-7.195,1.0,0.0382,0.00461,0.863,0.113,0.149,123.998,audio_features,1PjFPRW9tBjjNUrUy7hX2T,spotify:track:1PjFPRW9tBjjNUrUy7hX2T,https://api.spotify.com/v1/tracks/1PjFPRW9tBjjNUrUy7hX2T,https://api.spotify.com/v1/audio-analysis/1PjFPRW9tBjjNUrUy7hX2T,269153.0,4.0
Love at First Sight,Kylie Minogue,spotify:track:6ua8mbyHXTHpAmGyGpFAS2,Love at First Sight - Kylie Minogue,63,1,australian dance,6ua8mbyHXTHpAmGyGpFAS2,1.9279177049180327,0.36596959459459455,-6.812102910602911,7.302645790020789,0.23999272357723578,0.603,0.774,3.0,-6.066,0.0,0.0428,0.0288,0.051,0.0533,0.48,124.994,audio_features,6ua8mbyHXTHpAmGyGpFAS2,spotify:track:6ua8mbyHXTHpAmGyGpFAS2,https://api.spotify.com/v1/tracks/6ua8mbyHXTHpAmGyGpFAS2,https://api.spotify.com/v1/audio-analysis/6ua8mbyHXTHpAmGyGpFAS2,238267.0,4.0
Nikki - Rodriguez Jr. Remix,Worakls,spotify:track:7icXAokqxdEM8qCjnZkW9M,Nikki - Rodriguez Jr. Remix - Worakls,63,1,deep euro house,7icXAokqxdEM8qCjnZkW9M,1.874853735632184,0.3405603894758649,-10.126276569297701,-1.327780401905946,0.23857409620991255,0.685,0.655,2.0,-7.965,1.0,0.0354,0.00238,0.788,0.125,0.117,125.98,audio_features,7icXAokqxdEM8qCjnZkW9M,spotify:track:7icXAokqxdEM8qCjnZkW9M,https://api.spotify.com/v1/tracks/7icXAokqxdEM8qCjnZkW9M,https://api.spotify.com/v1/audio-analysis/7icXAokqxdEM8qCjnZkW9M,329500.0,4.0
FMG,Mall Grab,spotify:track:6V0jTE6VUCNEpjAnBZsETd,FMG - Mall Grab,66,1,aussietronica,6V0jTE6VUCNEpjAnBZsETd,1.7641643529411764,0.3449007773205304,-10.909648148148149,-3.188701360310928,0.22019799414348468,0.506,0.709,11.0,-9.414,0.0,0.0318,0.0118,0.952,0.202,0.331,136.033,audio_features,6V0jTE6VUCNEpjAnBZsETd,spotify:track:6V0jTE6VUCNEpjAnBZsETd,https://api.spotify.com/v1/tracks/6V0jTE6VUCNEpjAnBZsETd,https://api.spotify.com/v1/audio-analysis/6V0jTE6VUCNEpjAnBZsETd,302000.0,4.0
Looking For Trouble,Mall Grab,spotify:track:5EZTPdCMb0CBmvktxsS4WY,Looking For Trouble - Mall Grab,39,1,aussietronica,5EZTPdCMb0CBmvktxsS4WY,1.7830389411764707,0.38637495199692784,-12.043061059907835,6.47957430875576,0.22222004366812226,0.713,0.947,10.0,-11.178,0.0,0.0417,0.000227,0.912,0.0868,0.318,135.014,audio_features,5EZTPdCMb0CBmvktxsS4WY,spotify:track:5EZTPdCMb0CBmvktxsS4WY,https://api.spotify.com/v1/tracks/5EZTPdCMb0CBmvktxsS4WY,https://api.spotify.com/v1/audio-analysis/5EZTPdCMb0CBmvktxsS4WY,308244.0,4.0
Strangers,Mall Grab,spotify:track:0VPZL6u2bj1UNeE6o1Jm0r,Strangers - Mall Grab,107,1,aussietronica,0VPZL6u2bj1UNeE6o1Jm0r,1.8381755154639177,0.3866743717401612,-14.599609530583214,-12.85482242769085,0.23036825386597937,0.58,0.733,1.0,-13.682,1.0,0.0377,0.41,0.898,0.101,0.081,129.989,audio_features,0VPZL6u2bj1UNeE6o1Jm0r,spotify:track:0VPZL6u2bj1UNeE6o1Jm0r,https://api.spotify.com/v1/tracks/0VPZL6u2bj1UNeE6o1Jm0r,https://api.spotify.com/v1/audio-analysis/0VPZL6u2bj1UNeE6o1Jm0r,369800.0,4.0
Positive Energy Forever,Mall Grab,spotify:track:5G0x8Z9aSms3ZTF79vEE6u,Positive Energy Forever - Mall Grab,98,1,aussietronica,5G0x8Z9aSms3ZTF79vEE6u,1.7069636148648648,0.4266347868572126,-11.8684272627336,-1.8487961096860877,0.2142722738799662,0.5,0.852,5.0,-10.53,1.0,0.0351,0.421,0.891,0.692,0.367,139.994,audio_features,5G0x8Z9aSms3ZTF79vEE6u,spotify:track:5G0x8Z9aSms3ZTF79vEE6u,https://api.spotify.com/v1/tracks/5G0x8Z9aSms3ZTF79vEE6u,https://api.spotify.com/v1/audio-analysis/5G0x8Z9aSms3ZTF79vEE6u,507429.0,4.0
Sleepless,Mall Grab,spotify:track:2unwfPKZBKNT3iab5O9MIA,Sleepless - Mall Grab,33,1,aussietronica,2unwfPKZBKNT3iab5O9MIA,1.900978465116279,0.36881009615384613,-8.278980168269232,4.401119941907051,0.24006650292397663,0.391,0.831,2.0,-7.627,1.0,0.0404,7.15e-05,0.766,0.0977,0.0327,133.973,audio_features,2unwfPKZBKNT3iab5O9MIA,spotify:track:2unwfPKZBKNT3iab5O9MIA,https://api.spotify.com/v1/tracks/2unwfPKZBKNT3iab5O9MIA,https://api.spotify.com/v1/audio-analysis/2unwfPKZBKNT3iab5O9MIA,415522.0,4.0
Hidden Worlds,Mall Grab,spotify:track:3vKEhpypVoV12vPyiSSB1h,Hidden Worlds - Mall Grab,60,1,aussietronica,3vKEhpypVoV12vPyiSSB1h,1.725782769230769,0.4049793400713436,-10.079973840665874,2.1180951248513673,0.21738838254172016,0.583,0.902,9.0,-9.806,1.0,0.0337,0.000181,0.722,0.526,0.495,138.004,audio_features,3vKEhpypVoV12vPyiSSB1h,spotify:track:3vKEhpypVoV12vPyiSSB1h,https://api.spotify.com/v1/tracks/3vKEhpypVoV12vPyiSSB1h,https://api.spotify.com/v1/audio-analysis/3vKEhpypVoV12vPyiSSB1h,339130.0,4.0
Disconnect,Mall Grab,spotify:track:0te4OII1pcny5yAegR990t,Disconnect - Mall Grab,33,1,aussietronica,0te4OII1pcny5yAegR990t,1.75266995,0.4120267227065172,-9.236969489414696,2.722240400581154,0.2190547453416149,0.608,0.972,1.0,-8.468,1.0,0.0279,0.00473,0.948,0.131,0.428,137.009,audio_features,0te4OII1pcny5yAegR990t,spotify:track:0te4OII1pcny5yAegR990t,https://api.spotify.com/v1/tracks/0te4OII1pcny5yAegR990t,https://api.spotify.com/v1/audio-analysis/0te4OII1pcny5yAegR990t,353869.0,4.0
Char,Crystal Castles,spotify:track:0jhxxEBzlvuDqAqV9i9Iuc,Char - Crystal Castles,84,1,alternative dance,0jhxxEBzlvuDqAqV9i9Iuc,2.1186757471264372,0.3823382768361582,-6.524474576271187,0.8443437247780472,0.2655898290598291,0.396,0.844,6.0,-6.644,1.0,0.313,0.0187,0.0697,0.32,0.331,99.778,audio_features,0jhxxEBzlvuDqAqV9i9Iuc,spotify:track:0jhxxEBzlvuDqAqV9i9Iuc,https://api.spotify.com/v1/tracks/0jhxxEBzlvuDqAqV9i9Iuc,https://api.spotify.com/v1/audio-analysis/0jhxxEBzlvuDqAqV9i9Iuc,188333.0,4.0
Aptal Bir İnat,Jakuzi,spotify:track:7s38sKXK456BshLALkycXJ,Aptal Bir İnat - Jakuzi,86,1,turkish alternative rock,7s38sKXK456BshLALkycXJ,1.9760695876288659,0.3182311789772727,-9.99723721590909,-1.1598094223484847,0.25037489690721654,0.611,0.737,9.0,-9.586,1.0,0.0278,0.0282,0.157,0.243,0.447,119.973,audio_features,7s38sKXK456BshLALkycXJ,spotify:track:7s38sKXK456BshLALkycXJ,https://api.spotify.com/v1/tracks/7s38sKXK456BshLALkycXJ,https://api.spotify.com/v1/audio-analysis/7s38sKXK456BshLALkycXJ,196627.0,4.0
No Good (Start the Dance),The Prodigy,spotify:track:2Jb5Qyy37fdGOTJ6iPYq1y,No Good (Start the Dance) - The Prodigy,57,1,big beat,2Jb5Qyy37fdGOTJ6iPYq1y,1.6554367841409694,0.4790612958226769,-4.604189769820971,3.1910408354646207,0.20692954895489546,0.642,0.996,5.0,-4.343,0.0,0.0557,0.00662,0.75,0.181,0.161,144.993,audio_features,2Jb5Qyy37fdGOTJ6iPYq1y,spotify:track:2Jb5Qyy37fdGOTJ6iPYq1y,https://api.spotify.com/v1/tracks/2Jb5Qyy37fdGOTJ6iPYq1y,https://api.spotify.com/v1/audio-analysis/2Jb5Qyy37fdGOTJ6iPYq1y,379907.0,4.0
Turn the Tide,Sylver,spotify:track:5dRLF2IgfKRXI6wvc48465,Turn the Tide - Sylver,81,1,classic soul,5dRLF2IgfKRXI6wvc48465,1.7313135507246376,0.4050679699842022,-9.498837440758296,7.899347788309637,0.21739474591651542,0.694,0.84,9.0,-8.141,0.0,0.0401,0.0118,0.089,0.0505,0.496,138.02,audio_features,5dRLF2IgfKRXI6wvc48465,spotify:track:5dRLF2IgfKRXI6wvc48465,https://api.spotify.com/v1/tracks/5dRLF2IgfKRXI6wvc48465,https://api.spotify.com/v1/audio-analysis/5dRLF2IgfKRXI6wvc48465,480893.0,4.0
#1 Crush (Nellee Hooper Mix) - 2015 - Remaster,Garbage,spotify:track:70pBqSzRV4XfgJ45VjTcOo,#1 Crush (Nellee Hooper Mix) - 2015 - Remaster - Garbage,40,1,alternative rock,70pBqSzRV4XfgJ45VjTcOo,2.547754375,0.32581790761806273,-9.424672182006205,-0.04905377456049625,0.31849006651884704,0.647,0.627,7.0,-7.156,0.0,0.0236,0.000119,0.0162,0.331,0.445,94.204,audio_features,70pBqSzRV4XfgJ45VjTcOo,spotify:track:70pBqSzRV4XfgJ45VjTcOo,https://api.spotify.com/v1/tracks/70pBqSzRV4XfgJ45VjTcOo,https://api.spotify.com/v1/audio-analysis/70pBqSzRV4XfgJ45VjTcOo,290507.0,4.0
My Love (feat. Jess Glynne),Route 94,spotify:track:61UQzeiIluhpzpMdY4ag3q,My Love (feat. Jess Glynne) - Route 94,36,1,house,61UQzeiIluhpzpMdY4ag3q,1.984385078125,0.27553850574712646,-8.615542857142858,-2.4521533661740555,0.250000703125,0.814,0.622,8.0,-7.573,1.0,0.0492,0.000132,0.72,0.0658,0.726,119.976,audio_features,61UQzeiIluhpzpMdY4ag3q,spotify:track:61UQzeiIluhpzpMdY4ag3q,https://api.spotify.com/v1/tracks/61UQzeiIluhpzpMdY4ag3q,https://api.spotify.com/v1/audio-analysis/61UQzeiIluhpzpMdY4ag3q,259934.0,4.0
In And Out Of Love,Armin van Buuren,spotify:track:57nKL06bKwjaM5Y0aMtY9v,In And Out Of Love - Armin van Buuren,38,1,dutch trance,57nKL06bKwjaM5Y0aMtY9v,1.7799909090909096,0.31648585999072787,-7.41231849791377,10.59362818729717,0.22239609999999999,0.526,0.705,5.0,-6.777,0.0,0.0301,0.067,6.4e-05,0.125,0.413,134.947,audio_features,57nKL06bKwjaM5Y0aMtY9v,spotify:track:57nKL06bKwjaM5Y0aMtY9v,https://api.spotify.com/v1/tracks/57nKL06bKwjaM5Y0aMtY9v,https://api.spotify.com/v1/audio-analysis/57nKL06bKwjaM5Y0aMtY9v,181680.0,4.0
Rapture (feat.Nadia Ali),iio,spotify:track:0OSAJEA0ekX6pr2nuiPzX7,Rapture (feat.Nadia Ali) - iio,41,1,vocal house,0OSAJEA0ekX6pr2nuiPzX7,1.9297292248062015,0.3211219958202716,-8.499601880877742,-2.8347587948450013,0.24169663442940037,0.661,0.855,8.0,-8.403,1.0,0.0377,0.0722,0.0185,0.199,0.601,123.943,audio_features,0OSAJEA0ekX6pr2nuiPzX7,spotify:track:0OSAJEA0ekX6pr2nuiPzX7,https://api.spotify.com/v1/tracks/0OSAJEA0ekX6pr2nuiPzX7,https://api.spotify.com/v1/audio-analysis/0OSAJEA0ekX6pr2nuiPzX7,253587.0,4.0
Kiss You (feat.Nadia Ali),iio,spotify:track:5hWq6Liv5oIuKHVJolVW9e,Kiss You (feat.Nadia Ali) - iio,43,1,vocal house,5hWq6Liv5oIuKHVJolVW9e,2.000796484375,0.3390194158075602,-11.099948453608247,-1.5682199312714773,0.2505154191033138,0.73,0.552,1.0,-8.361,1.0,0.0417,0.388,0.00487,0.094,0.236,120.015,audio_features,5hWq6Liv5oIuKHVJolVW9e,spotify:track:5hWq6Liv5oIuKHVJolVW9e,https://api.spotify.com/v1/tracks/5hWq6Liv5oIuKHVJolVW9e,https://api.spotify.com/v1/audio-analysis/5hWq6Liv5oIuKHVJolVW9e,257307.0,4.0
Easier To Hide,Maya Jane Coles,spotify:track:3g6CKJpQWHNx0OG0AHjmu1,Easier To Hide - Maya Jane Coles,60,1,deep disco house,3g6CKJpQWHNx0OG0AHjmu1,2.0646177931034484,0.3369387601887602,-8.612294079794081,-6.9647020055770055,0.25850482758620685,0.853,0.801,8.0,-7.396,0.0,0.043,0.000864,0.781,0.107,0.218,116.003,audio_features,3g6CKJpQWHNx0OG0AHjmu1,spotify:track:3g6CKJpQWHNx0OG0AHjmu1,https://api.spotify.com/v1/tracks/3g6CKJpQWHNx0OG0AHjmu1,https://api.spotify.com/v1/audio-analysis/3g6CKJpQWHNx0OG0AHjmu1,301374.0,4.0
Travel to the 90's - Original Mix,WAST,spotify:track:0UkkCFs4uiMkWA3Tha1Ys9,Travel to the 90's - Original Mix - WAST,53,1,crossover thrash,0UkkCFs4uiMkWA3Tha1Ys9,1.6890350442477875,0.555531089036056,-7.78792825607064,-6.994931567328919,0.2127793,0.684,0.99,8.0,-7.382,1.0,0.087,0.0508,0.894,0.144,0.0827,140.995,audio_features,0UkkCFs4uiMkWA3Tha1Ys9,spotify:track:0UkkCFs4uiMkWA3Tha1Ys9,https://api.spotify.com/v1/tracks/0UkkCFs4uiMkWA3Tha1Ys9,https://api.spotify.com/v1/audio-analysis/0UkkCFs4uiMkWA3Tha1Ys9,388981.0,4.0
Control,Metro Station,spotify:track:4O5OpfC7YK8hSWPUNcGJ3a,Control - Metro Station,63,1,electropowerpop,4O5OpfC7YK8hSWPUNcGJ3a,2.5248246666666665,0.3567043106873262,-6.737736591179976,9.66961193881605,0.3155408552631579,0.579,0.917,0.0,-5.546,1.0,0.0545,0.00225,0.00168,0.0464,0.327,94.995,audio_features,4O5OpfC7YK8hSWPUNcGJ3a,spotify:track:4O5OpfC7YK8hSWPUNcGJ3a,https://api.spotify.com/v1/tracks/4O5OpfC7YK8hSWPUNcGJ3a,https://api.spotify.com/v1/audio-analysis/4O5OpfC7YK8hSWPUNcGJ3a,200080.0,4.0
(Sittin' On) the Dock of the Bay,Otis Redding,spotify:track:3XWiy9JEQ4iyqCzIqqdQu3,(Sittin' On) the Dock of the Bay - Otis Redding,57,1,classic soul,3XWiy9JEQ4iyqCzIqqdQu3,1.161044532374101,0.31054084967320256,-15.540256684491977,-2.275935977421272,0.14598951351351352,0.484,0.312,2.0,-13.522,1.0,0.0535,0.724,1.65e-06,0.0601,0.598,205.981,audio_features,3XWiy9JEQ4iyqCzIqqdQu3,spotify:track:3XWiy9JEQ4iyqCzIqqdQu3,https://api.spotify.com/v1/tracks/3XWiy9JEQ4iyqCzIqqdQu3,https://api.spotify.com/v1/audio-analysis/3XWiy9JEQ4iyqCzIqqdQu3,166827.0,4.0
moment,Vierre Cloud,spotify:track:5K9tfeoiztw94dyWzF39jq,moment - Vierre Cloud,264,1,sped up,5K9tfeoiztw94dyWzF39jq,1.4150876666666667,0.40735857716580604,-9.91531669535284,-0.21276721170395876,0.1754600272479564,0.544,0.855,6.0,-7.461,1.0,0.093,0.0426,0.157,0.167,0.517,171.349,audio_features,5K9tfeoiztw94dyWzF39jq,spotify:track:5K9tfeoiztw94dyWzF39jq,https://api.spotify.com/v1/tracks/5K9tfeoiztw94dyWzF39jq,https://api.spotify.com/v1/audio-analysis/5K9tfeoiztw94dyWzF39jq,129543.0,4.0
Jealous,Eyedress,spotify:track:5KbTBSGUvgDg75gIVhUaAW,Jealous - Eyedress,72,1,noise pop,5KbTBSGUvgDg75gIVhUaAW,2.594291304347826,0.4446175894854586,-8.994045302013422,-2.1771965883668907,0.32256627659574466,0.474,0.91,9.0,-10.431,0.0,0.0462,0.00498,0.859,0.476,0.745,93.01,audio_features,5KbTBSGUvgDg75gIVhUaAW,spotify:track:5KbTBSGUvgDg75gIVhUaAW,https://api.spotify.com/v1/tracks/5KbTBSGUvgDg75gIVhUaAW,https://api.spotify.com/v1/audio-analysis/5KbTBSGUvgDg75gIVhUaAW,122339.0,4.0
Romantic Lover,Eyedress,spotify:track:44pBlSEASFjEdU3qEHhbFs,Romantic Lover - Eyedress,51,1,noise pop,44pBlSEASFjEdU3qEHhbFs,1.3040173846153846,0.34761207805907174,-10.044724683544302,0.5414849683544305,0.1630421673003802,0.657,0.447,9.0,-9.299,0.0,0.087,0.701,0.924,0.198,0.537,184.315,audio_features,44pBlSEASFjEdU3qEHhbFs,spotify:track:44pBlSEASFjEdU3qEHhbFs,https://api.spotify.com/v1/tracks/44pBlSEASFjEdU3qEHhbFs,https://api.spotify.com/v1/audio-analysis/44pBlSEASFjEdU3qEHhbFs,86739.0,4.0
doll,Shrimp,spotify:track:4i9PvRz0dBALx6iJPOLI9d,doll - Shrimp,42,1,cloud rap,4i9PvRz0dBALx6iJPOLI9d,1.5379698863636362,0.3198017298735861,-10.09873253493014,0.6529356287425147,0.19390985875706213,0.454,0.725,2.0,-8.24,1.0,0.0343,0.126,0.618,0.0808,0.129,155.0,audio_features,4i9PvRz0dBALx6iJPOLI9d,spotify:track:4i9PvRz0dBALx6iJPOLI9d,https://api.spotify.com/v1/tracks/4i9PvRz0dBALx6iJPOLI9d,https://api.spotify.com/v1/audio-analysis/4i9PvRz0dBALx6iJPOLI9d,142452.0,4.0
Freak Show,Punkinloveee,spotify:track:2Rb6nYmuLEblpq4KIAjngL,Freak Show - Punkinloveee,54,1,scenecore,2Rb6nYmuLEblpq4KIAjngL,1.7512536619718313,0.38443289473684206,-6.605263157894737,8.789505263157896,0.21724979166666664,0.665,0.825,8.0,-5.954,0.0,0.179,0.00552,2.25e-05,0.416,0.683,138.09,audio_features,2Rb6nYmuLEblpq4KIAjngL,spotify:track:2Rb6nYmuLEblpq4KIAjngL,https://api.spotify.com/v1/tracks/2Rb6nYmuLEblpq4KIAjngL,https://api.spotify.com/v1/audio-analysis/2Rb6nYmuLEblpq4KIAjngL,125362.0,4.0
Giving My All 2 U,WEB,spotify:track:4EkOA5QmlVDoq5JtSQMRxc,Giving My All 2 U - WEB,49,1,atlanta indie,4EkOA5QmlVDoq5JtSQMRxc,1.4996931914893616,0.3397016666666666,-9.980763333333334,0.06139083333333322,0.18743905759162305,0.469,0.685,11.0,-9.643,0.0,0.0374,0.00037,0.911,0.0998,0.559,160.086,audio_features,4EkOA5QmlVDoq5JtSQMRxc,spotify:track:4EkOA5QmlVDoq5JtSQMRxc,https://api.spotify.com/v1/tracks/4EkOA5QmlVDoq5JtSQMRxc,https://api.spotify.com/v1/audio-analysis/4EkOA5QmlVDoq5JtSQMRxc,77298.0,4.0
Cigarettes out the Window,TV Girl,spotify:track:5GKekzF1YcR2DQd9c3DI8y,Cigarettes out the Window - TV Girl,47,1,pov: indie,5GKekzF1YcR2DQd9c3DI8y,2.1008459139784947,0.31940052410901465,-5.932411320754717,0.5963180293501046,0.26476316216216217,0.625,0.659,0.0,-5.669,1.0,0.0337,0.12,0.0,0.17,0.594,113.551,audio_features,5GKekzF1YcR2DQd9c3DI8y,spotify:track:5GKekzF1YcR2DQd9c3DI8y,https://api.spotify.com/v1/tracks/5GKekzF1YcR2DQd9c3DI8y,https://api.spotify.com/v1/audio-analysis/5GKekzF1YcR2DQd9c3DI8y,198961.0,4.0
The Suburbs,Mr Little Jeans,spotify:track:394hU2YNpI3cotY8NZCmpI,The Suburbs - Mr Little Jeans,52,1,chillwave,394hU2YNpI3cotY8NZCmpI,1.7612421176470587,0.363326746031746,-13.905001904761903,-2.0128291269841267,0.2227852141802068,0.346,0.431,2.0,-12.024,1.0,0.0909,0.226,0.0139,0.0951,0.508,137.14,audio_features,394hU2YNpI3cotY8NZCmpI,spotify:track:394hU2YNpI3cotY8NZCmpI,https://api.spotify.com/v1/tracks/394hU2YNpI3cotY8NZCmpI,https://api.spotify.com/v1/audio-analysis/394hU2YNpI3cotY8NZCmpI,307058.0,4.0
STAY (with Justin Bieber),The Kid LAROI,spotify:track:5HCyWlXZPP0y6Gqq8TgA20,STAY (with Justin Bieber) - The Kid LAROI,72,1,australian hip hop,5HCyWlXZPP0y6Gqq8TgA20,1.4008906122448979,0.32856771771771764,-6.376911711711712,5.138314264264265,0.17648187817258884,0.591,0.764,1.0,-5.484,1.0,0.0483,0.0383,0.0,0.103,0.478,169.928,audio_features,5HCyWlXZPP0y6Gqq8TgA20,spotify:track:5HCyWlXZPP0y6Gqq8TgA20,https://api.spotify.com/v1/tracks/5HCyWlXZPP0y6Gqq8TgA20,https://api.spotify.com/v1/audio-analysis/5HCyWlXZPP0y6Gqq8TgA20,141806.0,4.0
